user_id|reader|location|age
70945|117514|usa|45
70946|117521|bolivia|25
70947|117523|france|50
70948|117524|france|65
70949|117526|canada|40
70950|117527|usa|30
70951|117528|united kingdom|25
70952|117530|usa|25
70953|117531|usa|20
70954|117532|canada|35
70955|117534|usa|20
70956|117535|usa|70
70957|117539|usa|30
70958|117544|usa|50
70959|117547|usa|30
70960|117548|usa|55
70961|117550|usa|25
70962|117552|usa|50
70963|117555|germany|25
70964|117556|usa|55
70965|117558|usa|25
70966|117559|usa|55
70967|117561|usa|25
70968|117563|usa|30
70969|117566|spain|35
70970|117567|united kingdom|30
70971|117569|spain|25
70972|117570|usa|40
70973|117571|spain|35
70974|117575|usa|25
70975|117576|usa|25
70976|117578|usa|30
70977|117579|canada|20
70978|117581|usa|40
70979|117593|canada|30
70980|117594|usa|25
70981|117598|germany|40
70982|117599|usa|40
70983|117601|france|30
70984|117602|usa|40
70985|117603|usa|25
70986|117605|usa|25
70987|117606|usa|25
70988|117609|usa|50
70989|117610|usa|20
70990|117612|canada|55
70991|117613|usa|35
70992|117614|united kingdom|60
70993|117616|canada|40
70994|117618|usa|40
70995|117619|usa|50
70996|117621|usa|65
70997|117623|usa|15
70998|117624|usa|50
70999|117627|usa|45
71000|117628|usa|50
71001|117630|usa|35
71002|117631|usa|20
71003|117634|usa|55
71004|117635|usa|25
71005|117636|canada|50
71006|117638|usa|50
71007|117639|spain|40
71008|117640|usa|60
71009|117641|usa|40
71010|117643|usa|25
71011|117644|usa|50
71012|117647|spain|20
71013|117648|spain|40
71014|117651|usa|30
71015|117653|usa|20
71016|117656|italy|45
71017|117659|usa|20
71018|117660|usa|25
71019|117662|usa|35
71020|117664|france|40
71021|117665|usa|65
71022|117668|usa|30
71023|117671|usa|15
71024|117672|usa|40
71025|117673|usa|35
71026|117674|usa|40
71027|117676|united kingdom|60
71028|117677|usa|15
71029|117678|usa|35
71030|117681|portugal|20
71031|117683|united kingdom|25
71032|117684|usa|55
71033|117685|usa|20
71034|117687|usa|50
71035|117689|united kingdom|30
71036|117692|usa|40
71037|117693|spain|30
71038|117696|usa|35
71039|117697|usa|20
71040|117698|united kingdom|45
71041|117699|usa|40
71042|117700|canada|35
71043|117701|usa|35
71044|117702|usa|55
71045|117704|usa|35
71046|117706|usa|40
71047|117707|usa|40
71048|117708|usa|40
71049|117709|usa|45
71050|117710|usa|35
71051|117712|usa|50
71052|117714|usa|25
71053|117715|usa|30
71054|117716|usa|25
71055|117717|usa|25
71056|117718|canada|45
71057|117719|usa|25
71058|117720|usa|20
71059|117721|usa|35
71060|117722|usa|25
71061|117724|malaysia|40
71062|117725|usa|25
71063|117726|spain|30
71064|117727|usa|35
71065|117728|spain|35
71066|117730|chile|30
71067|117731|usa|45
71068|117732|usa|35
71069|117733|canada|30
71070|117734|canada|30
71071|117739|usa|25
71072|117740|usa|35
71073|117741|usa|45
71074|117742|spain|25
71075|117744|usa|20
71076|117745|australia|20
71077|117747|usa|20
71078|117748|canada|35
71079|117749|germany|35
71080|117751|usa|40
71081|117752|united kingdom|45
71082|117754|usa|20
71083|117758|usa|55
71084|117759|usa|45
71085|117760|canada|30
71086|117762|usa|25
71087|117768|australia|55
71088|117770|germany|30
71089|117773|usa|60
71090|117774|usa|25
71091|117775|usa|20
71092|117776|usa|25
71093|117777|usa|15
71094|117778|usa|20
71095|117780|united kingdom|35
71096|117781|canada|30
71097|117782|usa|35
71098|117783|usa|25
71099|117784|usa|25
71100|117786|usa|40
71101|117787|canada|30
71102|117788|usa|35
71103|117792|usa|30
71104|117793|usa|15
71105|117794|canada|20
71106|117796|usa|35
71107|117797|usa|45
71108|117800|portugal|40
71109|117802|usa|20
71110|117803|usa|35
71111|117804|usa|50
71112|117810|usa|35
71113|117811|usa|55
71114|117814|usa|40
71115|117819|usa|55
71116|117821|usa|25
71117|117822|usa|30
71118|117823|brazil|25
71119|117824|usa|30
71120|117825|usa|50
71121|117827|usa|30
71122|117828|usa|25
71123|117830|usa|30
71124|117831|australia|20
71125|117833|usa|20
71126|117835|usa|15
71127|117836|france|45
71128|117837|usa|40
71129|117839|united kingdom|20
71130|117840|usa|30
71131|117841|usa|30
71132|117842|usa|30
71133|117843|usa|45
71134|117844|usa|30
71135|117845|usa|30
71136|117846|usa|25
71137|117847|usa|45
71138|117848|spain|55
71139|117849|spain|40
71140|117851|usa|60
71141|117852|usa|30
71142|117853|australia|30
71143|117856|portugal|25
71144|117857|usa|30
71145|117859|usa|30
71146|117860|spain|30
71147|117861|usa|35
71148|117863|usa|45
71149|117864|usa|35
71150|117865|spain|30
71151|117867|usa|20
71152|117872|usa|25
71153|117873|usa|50
71154|117874|usa|50
71155|117875|finland|40
71156|117878|usa|25
71157|117879|usa|45
71158|117881|united kingdom|25
71159|117882|usa|45
71160|117884|peru|30
71161|117888|usa|30
71162|117889|china|30
71163|117890|usa|20
71164|117891|spain|35
71165|117892|usa|20
71166|117893|usa|20
71167|117894|usa|25
71168|117895|usa|30
71169|117896|usa|25
71170|117897|usa|25
71171|117898|philippines|30
71172|117899|usa|30
71173|117901|usa|25
71174|117902|spain|45
71175|117908|spain|40
71176|117909|usa|30
71177|117910|usa|25
71178|117912|usa|25
71179|117914|united kingdom|35
71180|117915|new zealand|25
71181|117916|usa|35
71182|117918|usa|50
71183|117920|spain|35
71184|117921|usa|50
71185|117924|portugal|25
71186|117925|usa|40
71187|117926|usa|45
71188|117927|portugal|25
71189|117932|usa|60
71190|117934|usa|45
71191|117938|usa|30
71192|117939|iran|25
71193|117941|france|30
71194|117942|usa|35
71195|117945|pakistan|10
71196|117948|usa|25
71197|117951|usa|35
71198|117952|usa|70
71199|117953|usa|35
71200|117955|usa|20
71201|117957|usa|30
71202|117962|portugal|50
71203|117964|usa|15
71204|117965|canada|20
71205|117966|usa|25
71206|117967|spain|20
71207|117970|usa|30
71208|117971|usa|45
71209|117972|spain|40
71210|117975|usa|45
71211|117980|usa|25
71212|117984|canada|30
71213|117988|australia|30
71214|117989|usa|30
71215|117990|china|25
71216|117994|new zealand|25
71217|117995|ireland|30
71218|117996|italy|45
71219|117998|united kingdom|25
71220|117999|usa|40
71221|118000|canada|45
71222|118001|usa|40
71223|118003|germany|15
71224|118007|italy|25
71225|118008|united kingdom|30
71226|118009|usa|65
71227|118010|spain|25
71228|118012|germany|30
71229|118013|portugal|20
71230|118014|usa|35
71231|118016|singapore|15
71232|118019|germany|30
71233|118020|indonesia|25
71234|118021|australia|10
71235|118022|canada|55
71236|118024|germany|45
71237|118026|australia|50
71238|118030|united kingdom|40
71239|118032|usa|15
71240|118034|united kingdom|25
71241|118035|singapore|15
71242|118037|usa|25
71243|118038|united kingdom|25
71244|118039|usa|40
71245|118041|usa|5
71246|118042|united kingdom|25
71247|118043|germany|40
71248|118044|usa|30
71249|118045|spain|25
71250|118046|australia|30
71251|118047|argentina|15
71252|118049|usa|45
71253|118050|sweden|30
71254|118051|usa|50
71255|118059|spain|40
71256|118062|usa|65
71257|118065|usa|40
71258|118066|united kingdom|35
71259|118068|usa|45
71260|118069|usa|50
71261|118070|usa|30
71262|118072|canada|55
71263|118074|usa|50
71264|118078|usa|15
71265|118079|italy|30
71266|118080|austria|15
71267|118081|portugal|15
71268|118082|brazil|15
71269|118085|usa|25
71270|118086|portugal|20
71271|118087|portugal|20
71272|118088|portugal|25
71273|118089|portugal|20
71274|118090|spain|35
71275|118093|usa|45
71276|118094|usa|25
71277|118096|spain|40
71278|118098|usa|55
71279|118099|usa|30
71280|118100|spain|50
71281|118102|usa|40
71282|118103|united kingdom|30
71283|118107|usa|35
71284|118109|portugal|20
71285|118110|spain|30
71286|118111|spain|25
71287|118113|spain|30
71288|118115|spain|45
71289|118116|usa|35
71290|118117|usa|45
71291|118118|canada|65
71292|118124|germany|25
71293|118125|usa|35
71294|118126|usa|60
71295|118127|usa|45
71296|118131|usa|65
71297|118135|portugal|25
71298|118136|spain|45
71299|118138|portugal|20
71300|118139|spain|25
71301|118140|usa|65
71302|118141|poland|20
71303|118142|spain|30
71304|118144|usa|45
71305|118145|united kingdom|60
71306|118147|usa|30
71307|118148|usa|55
71308|118150|spain|35
71309|118152|usa|35
71310|118153|usa|55
71311|118154|united kingdom|20
71312|118155|usa|40
71313|118157|united kingdom|30
71314|118158|united kingdom|35
71315|118159|australia|30
71316|118162|united kingdom|35
71317|118164|canada|15
71318|118166|australia|35
71319|118168|usa|45
71320|118169|usa|20
71321|118173|usa|20
71322|118175|usa|40
71323|118176|united kingdom|30
71324|118178|usa|45
71325|118180|usa|25
71326|118181|usa|55
71327|118182|usa|25
71328|118184|usa|35
71329|118187|romania|25
71330|118188|usa|30
71331|118190|usa|40
71332|118194|australia|30
71333|118195|malaysia|20
71334|118196|usa|45
71335|118198|united kingdom|25
71336|118199|usa|60
71337|118201|italy|50
71338|118207|usa|55
71339|118208|usa|55
71340|118209|usa|55
71341|118211|usa|70
71342|118212|usa|55
71343|118213|usa|15
71344|118214|usa|65
71345|118217|usa|70
71346|118218|usa|55
71347|118219|spain|45
71348|118221|usa|70
71349|118222|usa|60
71350|118226|belgium|30
71351|118227|singapore|35
71352|118229|spain|40
71353|118232|usa|60
71354|118233|usa|50
71355|118234|usa|50
71356|118235|usa|55
71357|118237|portugal|30
71358|118240|portugal|30
71359|118242|portugal|20
71360|118243|portugal|20
71361|118244|brazil|5
71362|118245|portugal|25
71363|118247|brazil|15
71364|118248|brazil|15
71365|118249|portugal|25
71366|118250|portugal|20
71367|118252|portugal|20
71368|118253|portugal|25
71369|118256|portugal|55
71370|118257|brazil|20
71371|118259|brazil|25
71372|118261|spain|40
71373|118262|portugal|30
71374|118263|mexico|70
71375|118264|usa|35
71376|118265|usa|50
71377|118266|spain|50
71378|118267|mexico|45
71379|118268|argentina|70
71380|118269|spain|50
71381|118271|brazil|45
71382|118272|nigeria|15
71383|118273|usa|10
71384|118274|canada|20
71385|118275|poland|20
71386|118276|usa|65
71387|118281|china|25
71388|118282|italy|40
71389|118283|united kingdom|35
71390|118284|usa|30
71391|118286|usa|25
71392|118287|portugal|20
71393|118288|australia|15
71394|118289|canada|50
71395|118290|netherlands|25
71396|118291|usa|15
71397|118296|usa|40
71398|118297|new zealand|20
71399|118298|usa|30
71400|118299|spain|15
71401|118301|usa|65
71402|118303|new zealand|35
71403|118304|canada|30
71404|118305|united kingdom|25
71405|118310|usa|15
71406|118313|usa|50
71407|118315|france|40
71408|118316|australia|50
71409|118319|united kingdom|20
71410|118320|canada|25
71411|118321|united kingdom|35
71412|118323|australia|80
71413|118324|spain|25
71414|118330|new zealand|35
71415|118332|united kingdom|25
71416|118333|africa|15
71417|118335|australia|45
71418|118337|france|30
71419|118338|portugal|25
71420|118339|portugal|35
71421|118341|usa|15
71422|118342|germany|20
71423|118343|france|20
71424|118347|usa|30
71425|118349|usa|30
71426|118351|china|25
71427|118354|usa|35
71428|118355|usa|25
71429|118359|united kingdom|20
71430|118360|canada|15
71431|118361|usa|50
71432|118363|germany|25
71433|118364|germany|35
71434|118367|spain|30
71435|118369|canada|20
71436|118370|cuba|20
71437|118372|usa|25
71438|118373|usa|20
71439|118380|france|20
71440|118381|germany|40
71441|118386|usa|50
71442|118389|usa|45
71443|118390|spain|45
71444|118396|germany|20
71445|118397|usa|40
71446|118398|australia|35
71447|118400|usa|50
71448|118404|usa|35
71449|118405|usa|65
71450|118406|australia|30
71451|118407|usa|15
71452|118408|germany|20
71453|118409|canada|35
71454|118411|austria|30
71455|118413|usa|50
71456|118415|usa|15
71457|118420|usa|35
71458|118421|usa|15
71459|118422|australia|30
71460|118423|india|20
71461|118424|usa|30
71462|118426|usa|20
71463|118428|usa|40
71464|118431|usa|30
71465|118432|canada|20
71466|118434|australia|20
71467|118436|usa|35
71468|118437|usa|35
71469|118438|usa|30
71470|118440|united kingdom|20
71471|118441|australia|10
71472|118442|united kingdom|25
71473|118443|united kingdom|25
71474|118444|usa|35
71475|118446|usa|30
71476|118447|usa|30
71477|118448|usa|25
71478|118450|usa|45
71479|118451|usa|20
71480|118452|usa|30
71481|118453|usa|30
71482|118454|usa|30
71483|118455|usa|40
71484|118458|united kingdom|25
71485|118459|usa|30
71486|118460|usa|40
71487|118462|germany|35
71488|118463|new zealand|15
71489|118468|usa|25
71490|118469|usa|30
71491|118472|usa|65
71492|118473|usa|35
71493|118474|usa|40
71494|118475|usa|20
71495|118476|usa|50
71496|118480|usa|40
71497|118483|canada|25
71498|118485|united kingdom|25
71499|118486|canada|30
71500|118489|usa|30
71501|118491|usa|45
71502|118492|usa|45
71503|118496|brazil|15
71504|118498|usa|15
71505|118501|germany|20
71506|118502|usa|50
71507|118503|spain|30
71508|118505|usa|30
71509|118506|usa|70
71510|118507|spain|35
71511|118512|usa|20
71512|118513|canada|25
71513|118514|portugal|55
71514|118515|united kingdom|30
71515|118516|canada|15
71516|118517|tobago|25
71517|118520|usa|20
71518|118522|united kingdom|50
71519|118523|usa|40
71520|118525|new zealand|35
71521|118527|usa|20
71522|118528|usa|25
71523|118529|usa|40
71524|118530|germany|20
71525|118531|usa|45
71526|118532|denmark|60
71527|118533|usa|35
71528|118535|usa|25
71529|118536|australia|20
71530|118538|spain|25
71531|118540|usa|15
71532|118543|usa|45
71533|118551|united kingdom|20
71534|118552|usa|75
71535|118554|italy|25
71536|118555|usa|15
71537|118556|australia|35
71538|118559|portugal|30
71539|118563|germany|30
71540|118565|canada|35
71541|118566|germany|30
71542|118570|united kingdom|65
71543|118572|usa|30
71544|118575|usa|30
71545|118576|usa|40
71546|118579|germany|20
71547|118583|germany|25
71548|118584|usa|55
71549|118586|united kingdom|40
71550|118587|usa|55
71551|118591|united kingdom|30
71552|118594|germany|35
71553|118596|usa|60
71554|118597|usa|60
71555|118598|usa|45
71556|118599|austria|40
71557|118600|italy|45
71558|118601|usa|20
71559|118603|usa|50
71560|118605|usa|55
71561|118611|usa|35
71562|118612|usa|55
71563|118614|usa|20
71564|118615|australia|45
71565|118621|usa|55
71566|118623|canada|25
71567|118625|germany|50
71568|118626|australia|20
71569|118627|usa|60
71570|118628|canada|30
71571|118631|portugal|25
71572|118632|usa|60
71573|118634|usa|35
71574|118635|united kingdom|25
71575|118636|usa|45
71576|118637|italy|20
71577|118641|poland|25
71578|118644|usa|55
71579|118645|usa|15
71580|118646|canada|20
71581|118651|netherlands|35
71582|118655|portugal|45
71583|118656|united kingdom|20
71584|118657|germany|30
71585|118658|norway|30
71586|118659|usa|35
71587|118660|china|25
71588|118662|germany|30
71589|118663|germany|30
71590|118664|germany|35
71591|118665|germany|35
71592|118666|germany|25
71593|118667|germany|25
71594|118669|usa|40
71595|118670|usa|35
71596|118671|usa|25
71597|118672|africa|20
71598|118674|usa|60
71599|118675|united kingdom|35
71600|118676|usa|50
71601|118677|usa|45
71602|118678|usa|50
71603|118682|finland|40
71604|118683|usa|50
71605|118685|usa|45
71606|118686|usa|35
71607|118688|germany|40
71608|118689|usa|30
71609|118691|usa|25
71610|118694|usa|35
71611|118698|usa|20
71612|118699|italy|20
71613|118700|canada|50
71614|118702|usa|30
71615|118703|usa|20
71616|118704|singapore|20
71617|118705|usa|55
71618|118706|usa|40
71619|118707|australia|25
71620|118708|canada|40
71621|118709|united kingdom|35
71622|118711|canada|10
71623|118712|canada|10
71624|118717|usa|70
71625|118718|germany|35
71626|118719|germany|50
71627|118721|malaysia|30
71628|118725|usa|25
71629|118727|usa|35
71630|118728|usa|30
71631|118731|usa|25
71632|118732|usa|25
71633|118733|usa|20
71634|118734|usa|25
71635|118735|slovakia|20
71636|118737|canada|20
71637|118739|usa|35
71638|118741|united kingdom|25
71639|118742|usa|20
71640|118744|canada|25
71641|118746|philippines|25
71642|118748|usa|35
71643|118753|usa|40
71644|118754|usa|50
71645|118755|usa|45
71646|118757|usa|40
71647|118758|usa|40
71648|118759|spain|25
71649|118761|spain|45
71650|118762|usa|60
71651|118763|australia|35
71652|118764|spain|40
71653|118766|united kingdom|20
71654|118767|germany|30
71655|118768|new zealand|20
71656|118770|usa|30
71657|118774|germany|60
71658|118775|usa|50
71659|118776|usa|15
71660|118777|usa|60
71661|118779|spain|20
71662|118784|spain|25
71663|118785|usa|15
71664|118786|usa|40
71665|118787|united kingdom|25
71666|118790|canada|45
71667|118792|italy|30
71668|118793|australia|20
71669|118794|germany|30
71670|118797|spain|35
71671|118798|spain|50
71672|118799|germany|15
71673|118800|usa|45
71674|118802|germany|60
71675|118806|new zealand|45
71676|118809|netherlands|55
71677|118810|usa|20
71678|118813|china|40
71679|118814|usa|40
71680|118816|china|35
71681|118817|sweden|30
71682|118818|portugal|20
71683|118822|germany|20
71684|118823|netherlands|25
71685|118826|usa|15
71686|118828|sweden|45
71687|118829|sweden|20
71688|118830|germany|35
71689|118831|united kingdom|20
71690|118832|spain|20
71691|118833|finland|25
71692|118834|usa|50
71693|118836|united kingdom|20
71694|118839|netherlands|15
71695|118840|germany|40
71696|118842|united kingdom|25
71697|118844|canada|25
71698|118845|germany|25
71699|118846|france|25
71700|118847|germany|30
71701|118848|usa|30
71702|118849|canada|25
71703|118850|usa|30
71704|118851|sweden|20
71705|118854|usa|15
71706|118855|usa|30
71707|118856|canada|20
71708|118857|united kingdom|30
71709|118859|germany|20
71710|118861|portugal|40
71711|118862|usa|30
71712|118864|usa|35
71713|118867|united kingdom|40
71714|118868|usa|30
71715|118869|usa|30
71716|118873|usa|15
71717|118874|new zealand|40
71718|118877|united kingdom|55
71719|118880|philippines|30
71720|118881|united kingdom|30
71721|118885|united kingdom|20
71722|118886|usa|25
71723|118889|united kingdom|30
71724|118890|usa|55
71725|118891|germany|35
71726|118892|new zealand|50
71727|118895|philippines|20
71728|118896|usa|60
71729|118897|united kingdom|30
71730|118898|spain|40
71731|118900|australia|45
71732|118901|usa|20
71733|118904|united kingdom|70
71734|118905|united kingdom|55
71735|118906|ireland|20
71736|118908|spain|25
71737|118909|canada|25
71738|118912|united kingdom|40
71739|118913|united kingdom|15
71740|118914|united kingdom|65
71741|118917|china|15
71742|118919|united kingdom|25
71743|118920|usa|50
71744|118921|united kingdom|50
71745|118923|united kingdom|30
71746|118926|united kingdom|45
71747|118928|usa|55
71748|118932|united kingdom|35
71749|118933|france|50
71750|118934|usa|15
71751|118935|canada|60
71752|118936|usa|70
71753|118937|usa|35
71754|118943|usa|25
71755|118945|canada|30
71756|118946|united kingdom|40
71757|118951|usa|50
71758|118953|usa|20
71759|118954|usa|50
71760|118956|united kingdom|45
71761|118957|iran|30
71762|118958|usa|50
71763|118959|netherlands|40
71764|118960|australia|60
71765|118961|united kingdom|15
71766|118962|united kingdom|65
71767|118964|usa|55
71768|118967|france|25
71769|118968|usa|50
71770|118969|usa|65
71771|118970|united kingdom|25
71772|118971|usa|35
71773|118974|usa|60
71774|118977|usa|25
71775|118978|united kingdom|35
71776|118981|usa|55
71777|118982|united kingdom|60
71778|118983|usa|20
71779|118984|usa|50
71780|118985|usa|50
71781|118990|united kingdom|35
71782|118994|usa|10
71783|118995|usa|65
71784|118996|usa|45
71785|118997|usa|15
71786|118999|usa|35
71787|119001|germany|20
71788|119002|germany|25
71789|119004|germany|25
71790|119005|usa|60
71791|119006|canada|60
71792|119008|portugal|30
71793|119010|usa|35
71794|119011|united kingdom|45
71795|119012|usa|30
71796|119014|usa|20
71797|119017|united kingdom|40
71798|119018|canada|35
71799|119022|usa|25
71800|119024|spain|30
71801|119029|usa|30
71802|119030|philippines|15
71803|119031|canada|10
71804|119033|china|35
71805|119034|usa|40
71806|119036|usa|40
71807|119037|united kingdom|25
71808|119038|usa|35
71809|119040|germany|30
71810|119042|new zealand|50
71811|119044|united kingdom|50
71812|119045|usa|55
71813|119046|united kingdom|30
71814|119047|usa|15
71815|119049|usa|35
71816|119052|usa|25
71817|119054|usa|45
71818|119055|usa|45
71819|119056|united kingdom|50
71820|119058|spain|20
71821|119059|canada|30
71822|119062|germany|25
71823|119063|usa|40
71824|119064|canada|60
71825|119066|australia|25
71826|119067|australia|40
71827|119070|denmark|25
71828|119071|usa|40
71829|119074|usa|40
71830|119077|usa|40
71831|119081|germany|20
71832|119082|spain|20
71833|119083|portugal|30
71834|119085|usa|85
71835|119088|usa|65
71836|119090|usa|50
71837|119091|canada|55
71838|119092|netherlands|50
71839|119093|portugal|20
71840|119095|usa|35
71841|119096|canada|45
71842|119097|usa|50
71843|119098|united kingdom|45
71844|119099|united kingdom|55
71845|119100|usa|55
71846|119101|belgium|20
71847|119102|canada|30
71848|119107|usa|30
71849|119108|usa|35
71850|119110|usa|35
71851|119111|usa|55
71852|119112|usa|30
71853|119114|usa|40
71854|119115|spain|25
71855|119116|usa|30
71856|119117|usa|50
71857|119122|usa|55
71858|119124|spain|30
71859|119125|usa|25
71860|119127|usa|25
71861|119129|united kingdom|35
71862|119131|canada|20
71863|119132|portugal|15
71864|119133|usa|25
71865|119134|united kingdom|35
71866|119136|australia|10
71867|119137|united kingdom|25
71868|119140|italy|25
71869|119141|usa|15
71870|119142|taiwan|35
71871|119144|united kingdom|35
71872|119145|canada|30
71873|119146|usa|60
71874|119150|new zealand|45
71875|119151|austria|40
71876|119152|canada|60
71877|119157|united kingdom|35
71878|119158|netherlands|55
71879|119160|usa|30
71880|119162|canada|35
71881|119166|spain|15
71882|119168|ireland|15
71883|119171|italy|25
71884|119173|usa|50
71885|119177|usa|15
71886|119179|usa|20
71887|119181|spain|15
71888|119182|canada|50
71889|119183|united kingdom|30
71890|119185|usa|20
71891|119187|united kingdom|55
71892|119188|united kingdom|30
71893|119190|usa|35
71894|119192|usa|20
71895|119193|usa|55
71896|119194|usa|25
71897|119195|united kingdom|60
71898|119196|usa|35
71899|119197|usa|40
71900|119199|usa|45
71901|119200|canada|35
71902|119204|united kingdom|20
71903|119205|united kingdom|30
71904|119208|usa|30
71905|119209|usa|40
71906|119211|usa|35
71907|119212|usa|40
71908|119214|germany|20
71909|119215|usa|60
71910|119216|united kingdom|15
71911|119217|canada|35
71912|119218|usa|40
71913|119219|usa|25
71914|119220|usa|60
71915|119221|usa|30
71916|119224|usa|30
71917|119225|australia|45
71918|119226|usa|30
71919|119227|usa|35
71920|119228|germany|15
71921|119231|canada|30
71922|119232|united kingdom|45
71923|119234|usa|25
71924|119235|united kingdom|45
71925|119236|portugal|20
71926|119237|usa|45
71927|119238|canada|55
71928|119239|australia|30
71929|119240|usa|55
71930|119242|usa|40
71931|119245|usa|50
71932|119246|usa|40
71933|119247|usa|35
71934|119248|usa|10
71935|119249|united kingdom|55
71936|119250|australia|40
71937|119251|germany|45
71938|119252|canada|55
71939|119253|usa|40
71940|119255|canada|30
71941|119260|usa|35
71942|119261|australia|45
71943|119262|usa|60
71944|119264|usa|60
71945|119265|usa|35
71946|119269|usa|45
71947|119270|usa|40
71948|119271|usa|20
71949|119272|spain|40
71950|119273|canada|40
71951|119275|united kingdom|40
71952|119277|usa|25
71953|119279|usa|35
71954|119281|canada|35
71955|119282|usa|30
71956|119283|usa|45
71957|119285|usa|60
71958|119289|spain|40
71959|119291|sweden|15
71960|119295|spain|15
71961|119297|canada|65
71962|119298|germany|30
71963|119300|usa|30
71964|119302|united kingdom|25
71965|119303|united kingdom|30
71966|119307|usa|50
71967|119308|united kingdom|30
71968|119310|united kingdom|65
71969|119312|netherlands|60
71970|119313|philippines|30
71971|119315|usa|20
71972|119316|france|25
71973|119318|united kingdom|35
71974|119319|united kingdom|45
71975|119320|canada|70
71976|119322|usa|45
71977|119323|usa|40
71978|119324|united kingdom|70
71979|119325|usa|15
71980|119327|united kingdom|35
71981|119328|usa|30
71982|119329|slovakia|30
71983|119331|spain|15
71984|119334|australia|45
71985|119335|usa|60
71986|119337|united kingdom|45
71987|119338|united kingdom|25
71988|119339|germany|30
71989|119341|australia|30
71990|119344|usa|40
71991|119345|portugal|55
71992|119346|usa|20
71993|119348|canada|40
71994|119350|usa|20
71995|119351|usa|25
71996|119352|brazil|30
71997|119355|usa|45
71998|119357|united kingdom|35
71999|119358|united kingdom|15
72000|119359|united kingdom|25
72001|119360|united kingdom|25
72002|119361|united kingdom|20
72003|119364|usa|15
72004|119365|china|20
72005|119366|usa|80
72006|119367|malaysia|30
72007|119374|usa|40
72008|119375|usa|55
72009|119376|australia|45
72010|119377|united kingdom|15
72011|119379|philippines|20
72012|119380|usa|20
72013|119384|usa|45
72014|119387|usa|30
72015|119389|australia|10
72016|119391|usa|50
72017|119392|germany|30
72018|119395|usa|30
72019|119396|germany|60
72020|119399|usa|20
72021|119401|usa|15
72022|119405|france|20
72023|119409|usa|65
72024|119411|usa|35
72025|119412|italy|25
72026|119414|canada|15
72027|119416|usa|20
72028|119418|usa|30
72029|119421|canada|30
72030|119423|usa|35
72031|119424|united kingdom|25
72032|119425|united kingdom|25
72033|119427|usa|60
72034|119429|usa|40
72035|119431|usa|30
72036|119432|usa|10
72037|119435|united kingdom|50
72038|119436|france|30
72039|119437|canada|25
72040|119439|germany|10
72041|119440|usa|35
72042|119441|usa|15
72043|119442|usa|35
72044|119447|usa|50
72045|119448|australia|30
72046|119450|usa|15
72047|119451|usa|50
72048|119454|singapore|10
72049|119455|united kingdom|20
72050|119456|usa|30
72051|119458|usa|40
72052|119459|usa|40
72053|119460|usa|20
72054|119461|usa|45
72055|119462|usa|45
72056|119463|usa|40
72057|119464|australia|10
72058|119467|france|20
72059|119468|canada|55
72060|119470|germany|25
72061|119476|canada|50
72062|119477|italy|35
72063|119478|united kingdom|40
72064|119479|spain|15
72065|119481|brazil|20
72066|119482|singapore|15
72067|119483|usa|25
72068|119485|germany|20
72069|119487|colombia|25
72070|119488|usa|40
72071|119489|usa|15
72072|119490|australia|15
72073|119493|vietnam|10
72074|119494|germany|25
72075|119495|spain|35
72076|119496|usa|15
72077|119497|usa|35
72078|119498|usa|55
72079|119499|usa|50
72080|119500|spain|20
72081|119505|netherlands|30
72082|119507|netherlands|45
72083|119510|united kingdom|20
72084|119511|united kingdom|55
72085|119513|usa|70
72086|119514|usa|25
72087|119516|germany|10
72088|119518|canada|25
72089|119521|malaysia|20
72090|119522|germany|40
72091|119523|usa|50
72092|119526|spain|45
72093|119528|netherlands|15
72094|119529|usa|40
72095|119530|italy|25
72096|119533|usa|30
72097|119534|usa|25
72098|119535|france|25
72099|119536|usa|55
72100|119539|usa|35
72101|119541|usa|25
72102|119544|usa|25
72103|119545|usa|55
72104|119546|usa|70
72105|119548|usa|45
72106|119549|usa|25
72107|119550|usa|45
72108|119552|germany|35
72109|119554|usa|70
72110|119555|united kingdom|50
72111|119556|usa|50
72112|119557|netherlands|40
72113|119558|usa|20
72114|119562|germany|20
72115|119564|australia|55
72116|119566|usa|60
72117|119567|usa|25
72118|119570|usa|60
72119|119572|usa|30
72120|119575|canada|30
72121|119576|united kingdom|35
72122|119580|usa|10
72123|119581|united kingdom|55
72124|119583|usa|15
72125|119584|chile|15
72126|119585|usa|30
72127|119586|canada|65
72128|119587|usa|35
72129|119588|australia|45
72130|119589|australia|15
72131|119591|usa|15
72132|119593|usa|35
72133|119594|canada|30
72134|119595|usa|50
72135|119597|singapore|10
72136|119598|usa|60
72137|119600|usa|40
72138|119601|spain|25
72139|119603|portugal|30
72140|119605|spain|30
72141|119606|spain|15
72142|119607|usa|45
72143|119609|usa|65
72144|119612|peru|35
72145|119613|switzerland|30
72146|119614|belgium|30
72147|119618|usa|25
72148|119619|portugal|40
72149|119621|usa|75
72150|119626|usa|50
72151|119627|usa|60
72152|119628|spain|20
72153|119629|spain|20
72154|119631|usa|45
72155|119632|australia|40
72156|119633|usa|15
72157|119636|canada|10
72158|119637|australia|35
72159|119638|spain|30
72160|119644|spain|20
72161|119645|usa|60
72162|119648|usa|20
72163|119650|usa|25
72164|119651|australia|25
72165|119652|china|25
72166|119654|canada|25
72167|119655|united kingdom|20
