"label";"Reader";"cluster";"average(Rating_Score)"
1;153335;"cluster_1";8.142857142857142
1;153351;"cluster_1";9.0
1;153369;"cluster_1";7.0
1;153381;"cluster_1";8.0
1;153420;"cluster_1";7.0
1;153445;"cluster_1";10.0
1;153477;"cluster_1";8.0
1;153495;"cluster_1";9.0
1;153498;"cluster_1";10.0
1;153555;"cluster_1";9.0
1;153569;"cluster_1";10.0
1;153614;"cluster_1";7.0
1;153726;"cluster_1";7.0
1;153730;"cluster_1";8.0
1;153736;"cluster_1";7.0
1;153738;"cluster_1";9.666666666666666
1;153761;"cluster_1";10.0
1;153768;"cluster_1";8.0
1;153792;"cluster_1";8.0
1;153830;"cluster_1";10.0
1;153845;"cluster_1";8.0
1;153851;"cluster_1";7.0
1;153855;"cluster_1";7.0
1;153885;"cluster_1";5.0
1;153887;"cluster_1";8.0
1;153893;"cluster_1";9.0
1;153898;"cluster_1";10.0
1;154010;"cluster_1";9.0
1;154026;"cluster_1";8.0
1;154062;"cluster_1";8.0
1;154083;"cluster_1";8.0
1;154089;"cluster_1";7.0
1;154112;"cluster_1";8.5
1;154144;"cluster_1";10.0
1;154189;"cluster_1";10.0
1;154213;"cluster_1";9.0
1;154236;"cluster_1";8.0
1;154246;"cluster_1";8.25
1;154288;"cluster_1";8.2
1;154304;"cluster_1";8.75
1;154317;"cluster_1";8.5
1;154336;"cluster_1";8.0
1;154362;"cluster_1";7.5
1;154415;"cluster_1";6.0
1;154425;"cluster_1";8.0
1;154444;"cluster_1";9.8
1;154445;"cluster_1";8.666666666666666
1;154472;"cluster_1";9.0
1;154475;"cluster_1";8.5
1;154507;"cluster_1";7.75
1;154538;"cluster_1";5.0
1;154557;"cluster_1";10.0
1;154620;"cluster_1";8.0
1;154658;"cluster_1";7.25
1;154659;"cluster_1";8.222222222222221
1;154681;"cluster_1";7.0
1;154727;"cluster_1";9.5
1;154746;"cluster_1";9.0
1;154795;"cluster_1";9.0
1;154818;"cluster_1";5.0
1;154837;"cluster_1";8.0
1;154876;"cluster_1";7.0
1;154890;"cluster_1";8.0
1;154903;"cluster_1";5.0
1;154920;"cluster_1";7.25
1;154940;"cluster_1";8.5
1;154991;"cluster_1";7.5
1;155074;"cluster_1";6.0
1;155085;"cluster_1";8.0
1;155104;"cluster_1";10.0
1;155289;"cluster_1";9.0
1;155315;"cluster_1";10.0
1;155322;"cluster_1";7.333333333333333
1;155417;"cluster_1";7.416666666666667
1;155468;"cluster_1";10.0
1;155539;"cluster_1";9.0
1;155541;"cluster_1";10.0
1;155546;"cluster_1";7.0
1;155559;"cluster_1";8.0
1;155586;"cluster_1";7.0
1;155649;"cluster_1";6.0
1;155704;"cluster_1";9.0
1;155779;"cluster_1";9.0
1;155806;"cluster_1";9.0
1;155828;"cluster_1";9.0
1;155833;"cluster_1";7.0
1;155918;"cluster_1";8.0
1;155941;"cluster_1";10.0
1;155942;"cluster_1";4.0
1;155948;"cluster_1";8.0
1;155976;"cluster_1";9.0
1;155981;"cluster_1";10.0
1;155983;"cluster_1";7.8
1;156004;"cluster_1";8.0
1;156005;"cluster_1";10.0
1;156026;"cluster_1";7.0
1;156036;"cluster_1";8.0
1;156097;"cluster_1";10.0
1;156099;"cluster_1";9.333333333333334
1;156107;"cluster_1";9.0
1;156125;"cluster_1";9.5
1;156172;"cluster_1";10.0
1;156192;"cluster_1";8.0
1;156198;"cluster_1";8.0
1;156208;"cluster_1";8.0
1;156260;"cluster_1";6.0
1;156266;"cluster_1";8.0
1;156279;"cluster_1";7.0
1;156341;"cluster_1";9.0
1;156346;"cluster_1";9.666666666666666
1;156365;"cluster_1";7.0
1;156389;"cluster_1";7.0
1;156391;"cluster_1";8.0
1;156403;"cluster_1";6.0
1;156448;"cluster_1";8.0
1;156454;"cluster_1";7.0
1;156458;"cluster_1";8.0
1;156465;"cluster_1";8.0
1;156475;"cluster_1";8.0
1;156480;"cluster_1";10.0
1;156485;"cluster_1";10.0
1;156546;"cluster_1";8.0
1;156559;"cluster_1";7.0
1;156578;"cluster_1";7.0
1;156597;"cluster_1";7.0
1;156649;"cluster_1";7.333333333333333
1;156656;"cluster_1";7.0
1;156682;"cluster_1";2.0
1;156819;"cluster_1";8.5
1;156835;"cluster_1";5.0
1;156846;"cluster_1";10.0
1;156854;"cluster_1";5.0
1;156913;"cluster_1";10.0
1;156925;"cluster_1";8.3
1;156926;"cluster_1";8.333333333333334
1;156936;"cluster_1";9.0
1;156963;"cluster_1";10.0
1;157006;"cluster_1";6.5
1;157075;"cluster_1";5.0
1;157130;"cluster_1";8.5
1;157222;"cluster_1";10.0
1;157265;"cluster_1";10.0
1;157268;"cluster_1";8.666666666666666
1;157363;"cluster_1";9.25
1;157389;"cluster_1";7.666666666666667
1;157392;"cluster_1";9.0
1;157423;"cluster_1";8.0
1;157470;"cluster_1";7.0
1;157490;"cluster_1";6.0
1;157524;"cluster_1";7.0
1;157530;"cluster_1";3.0
1;157534;"cluster_1";6.5
1;157557;"cluster_1";5.0
1;157611;"cluster_1";9.0
1;157614;"cluster_1";8.0
1;157634;"cluster_1";6.0
1;157675;"cluster_1";9.8
1;157743;"cluster_1";5.0
1;157749;"cluster_1";10.0
1;157755;"cluster_1";6.0
1;157763;"cluster_1";7.0
1;157765;"cluster_1";7.0
1;157780;"cluster_1";10.0
1;157894;"cluster_1";5.0
1;157924;"cluster_1";9.0
1;157966;"cluster_1";10.0
1;157975;"cluster_1";7.0
1;157979;"cluster_1";10.0
1;157982;"cluster_1";8.0
1;158006;"cluster_1";9.0
1;158026;"cluster_1";9.0
1;158097;"cluster_1";8.0
1;158126;"cluster_1";8.0
1;158150;"cluster_1";8.0
1;158172;"cluster_1";7.857142857142857
1;158194;"cluster_1";9.0
1;158285;"cluster_1";7.0
1;158313;"cluster_1";8.0
1;158323;"cluster_1";9.0
1;158339;"cluster_1";10.0
1;158355;"cluster_1";8.0
1;158368;"cluster_1";6.0
1;158384;"cluster_1";10.0
1;158435;"cluster_1";8.0
1;158457;"cluster_1";10.0
1;158496;"cluster_1";8.25
1;158532;"cluster_1";8.0
1;158604;"cluster_1";7.7
1;158622;"cluster_1";10.0
1;158698;"cluster_1";9.0
1;158734;"cluster_1";8.555555555555555
1;158743;"cluster_1";4.0
1;158767;"cluster_1";8.0
1;158796;"cluster_1";8.0
1;158839;"cluster_1";7.0
1;158843;"cluster_1";7.0
1;158849;"cluster_1";8.0
1;158946;"cluster_1";9.0
1;158974;"cluster_1";9.5
1;158981;"cluster_1";8.0
1;158992;"cluster_1";8.0
1;159007;"cluster_1";8.0
1;159018;"cluster_1";10.0
1;159037;"cluster_1";6.0
1;159045;"cluster_1";8.0
1;159060;"cluster_1";8.25
1;159078;"cluster_1";7.0
1;159086;"cluster_1";8.0
1;159110;"cluster_1";10.0
1;159126;"cluster_1";7.0
1;159213;"cluster_1";10.0
1;159252;"cluster_1";7.0
1;159265;"cluster_1";9.0
1;159302;"cluster_1";7.0
1;159306;"cluster_1";5.0
1;159350;"cluster_1";9.0
1;159369;"cluster_1";9.0
1;159390;"cluster_1";9.0
1;159457;"cluster_1";8.666666666666666
1;159460;"cluster_1";8.0
1;159469;"cluster_1";6.666666666666667
1;159471;"cluster_1";6.5
1;159477;"cluster_1";6.5
1;159481;"cluster_1";10.0
1;159493;"cluster_1";8.0
1;159504;"cluster_1";8.0
1;159525;"cluster_1";8.0
1;159530;"cluster_1";7.666666666666667
1;159534;"cluster_1";7.5
1;159536;"cluster_1";9.0
1;159571;"cluster_1";8.0
1;159600;"cluster_1";6.0
1;159619;"cluster_1";8.0
1;159637;"cluster_1";7.8
1;159664;"cluster_1";5.0
1;159719;"cluster_1";10.0
1;159745;"cluster_1";8.0
1;159851;"cluster_1";10.0
1;159863;"cluster_1";10.0
1;159866;"cluster_1";10.0
1;159888;"cluster_1";9.375
1;159904;"cluster_1";10.0
1;159998;"cluster_1";7.0
1;160066;"cluster_1";7.0
1;160075;"cluster_1";8.333333333333334
1;160094;"cluster_1";7.2
1;160112;"cluster_1";8.0
1;160120;"cluster_1";9.0
1;160165;"cluster_1";8.0
1;160173;"cluster_1";8.0
1;160197;"cluster_1";6.0
1;160241;"cluster_1";10.0
1;160245;"cluster_1";7.0
1;160331;"cluster_1";8.0
1;160365;"cluster_1";10.0
1;160442;"cluster_1";10.0
1;160449;"cluster_1";7.0
1;160479;"cluster_1";8.0
1;160480;"cluster_1";9.0
1;160494;"cluster_1";7.0
1;160506;"cluster_1";8.0
1;160526;"cluster_1";8.0
1;160530;"cluster_1";8.5
1;160542;"cluster_1";9.0
1;160562;"cluster_1";8.0
1;160636;"cluster_1";7.0
1;160642;"cluster_1";7.125
1;160669;"cluster_1";9.0
1;160670;"cluster_1";5.0
1;160729;"cluster_1";8.0
1;160750;"cluster_1";7.0
1;160782;"cluster_1";8.666666666666666
1;160798;"cluster_1";8.0
1;160833;"cluster_1";8.5
1;160856;"cluster_1";8.0
1;160913;"cluster_1";6.0
1;160934;"cluster_1";9.0
1;160973;"cluster_1";9.0
1;160987;"cluster_1";7.0
1;161006;"cluster_1";9.0
1;161040;"cluster_1";8.5
1;161087;"cluster_1";10.0
1;161126;"cluster_1";7.0
1;161189;"cluster_1";10.0
1;161253;"cluster_1";7.0
1;161280;"cluster_1";7.625
1;161282;"cluster_1";7.0
1;161288;"cluster_1";8.0
1;161302;"cluster_1";7.0
1;161322;"cluster_1";8.4
1;161332;"cluster_1";8.0
1;161339;"cluster_1";7.0
1;161340;"cluster_1";8.0
1;161343;"cluster_1";9.0
1;161418;"cluster_1";6.0
1;161443;"cluster_1";7.0
1;161496;"cluster_1";8.0
1;161502;"cluster_1";7.0
1;161506;"cluster_1";7.5
1;161512;"cluster_1";8.0
1;161521;"cluster_1";9.692307692307692
1;161535;"cluster_1";7.25
1;161536;"cluster_1";5.0
1;161582;"cluster_1";7.0
1;161596;"cluster_1";9.25
1;161624;"cluster_1";5.0
1;161628;"cluster_1";8.0
1;161630;"cluster_1";9.0
1;161671;"cluster_1";7.0
1;161678;"cluster_1";8.416666666666666
1;161685;"cluster_1";8.0
1;161689;"cluster_1";8.5
1;161726;"cluster_1";7.0
1;161736;"cluster_1";8.0
1;161742;"cluster_1";10.0
1;161752;"cluster_1";8.0
1;161775;"cluster_1";7.0
1;161799;"cluster_1";9.0
1;161832;"cluster_1";8.8
1;161838;"cluster_1";9.0
1;161865;"cluster_1";7.5
1;161943;"cluster_1";10.0
1;162096;"cluster_1";5.0
1;162097;"cluster_1";10.0
1;162143;"cluster_1";8.0
1;162198;"cluster_1";9.0
1;162231;"cluster_1";10.0
1;162320;"cluster_1";7.666666666666667
1;162343;"cluster_1";8.0
1;162344;"cluster_1";10.0
1;162388;"cluster_1";9.0
1;162433;"cluster_1";8.636363636363637
1;162470;"cluster_1";7.0
1;162516;"cluster_1";10.0
1;162517;"cluster_1";9.0
1;162524;"cluster_1";8.0
1;162569;"cluster_1";8.833333333333334
1;162588;"cluster_1";9.0
1;162677;"cluster_1";9.0
1;162693;"cluster_1";6.0
1;162723;"cluster_1";9.0
1;162734;"cluster_1";8.0
1;162751;"cluster_1";8.666666666666666
1;162753;"cluster_1";10.0
1;162768;"cluster_1";5.0
1;162901;"cluster_1";8.0
1;162950;"cluster_1";10.0
1;162963;"cluster_1";10.0
1;163022;"cluster_1";7.0
1;163040;"cluster_1";4.0
1;163084;"cluster_1";8.0
1;163085;"cluster_1";9.0
1;163088;"cluster_1";10.0
1;163124;"cluster_1";6.666666666666667
1;163179;"cluster_1";10.0
1;163217;"cluster_1";8.0
1;163279;"cluster_1";5.0
1;163281;"cluster_1";7.0
1;163284;"cluster_1";8.2
1;163297;"cluster_1";8.222222222222221
1;163332;"cluster_1";9.5
1;163335;"cluster_1";10.0
1;163359;"cluster_1";9.0
1;163477;"cluster_1";8.375
1;163483;"cluster_1";8.222222222222221
1;163494;"cluster_1";8.25
1;163509;"cluster_1";8.0
1;163520;"cluster_1";8.666666666666666
1;163541;"cluster_1";8.0
1;163548;"cluster_1";8.5
1;163569;"cluster_1";8.0
1;163670;"cluster_1";10.0
1;163683;"cluster_1";8.0
1;163684;"cluster_1";8.0
1;163693;"cluster_1";9.0
1;163717;"cluster_1";2.0
1;163791;"cluster_1";8.666666666666666
1;163860;"cluster_1";9.0
1;163869;"cluster_1";8.0
1;163908;"cluster_1";9.0
1;164029;"cluster_1";9.0
1;164051;"cluster_1";8.5
1;164083;"cluster_1";8.0
1;164110;"cluster_1";8.0
1;164128;"cluster_1";8.0
1;164156;"cluster_1";7.0
1;164158;"cluster_1";10.0
1;164161;"cluster_1";9.0
1;164173;"cluster_1";10.0
1;164174;"cluster_1";9.0
1;164193;"cluster_1";9.0
1;164228;"cluster_1";8.0
1;164260;"cluster_1";8.0
1;164261;"cluster_1";8.75
1;164316;"cluster_1";7.5
1;164334;"cluster_1";6.0
1;164357;"cluster_1";8.0
1;164372;"cluster_1";7.0
1;164398;"cluster_1";10.0
1;164426;"cluster_1";10.0
1;164430;"cluster_1";10.0
1;164434;"cluster_1";9.0
1;164437;"cluster_1";9.0
1;164498;"cluster_1";8.0
1;164509;"cluster_1";9.333333333333334
1;164510;"cluster_1";3.0
1;164516;"cluster_1";9.0
1;164533;"cluster_1";9.5
1;164549;"cluster_1";7.0
1;164566;"cluster_1";9.0
1;164572;"cluster_1";10.0
1;164584;"cluster_1";8.166666666666666
1;164598;"cluster_1";8.0
1;164602;"cluster_1";10.0
1;164660;"cluster_1";9.5
1;164662;"cluster_1";10.0
1;164708;"cluster_1";10.0
1;164744;"cluster_1";8.25
1;164751;"cluster_1";8.333333333333334
1;164821;"cluster_1";9.333333333333334
1;164856;"cluster_1";5.0
1;164925;"cluster_1";6.333333333333333
1;164943;"cluster_1";10.0
1;164949;"cluster_1";7.666666666666667
1;164950;"cluster_1";9.0
1;164997;"cluster_1";5.0
1;165034;"cluster_1";8.0
1;165116;"cluster_1";9.0
1;165136;"cluster_1";10.0
1;165144;"cluster_1";9.0
1;165263;"cluster_1";9.0
1;165311;"cluster_1";6.0
1;165324;"cluster_1";7.0
1;165384;"cluster_1";5.0
1;165412;"cluster_1";8.857142857142858
1;165419;"cluster_1";7.0
1;165428;"cluster_1";7.0
1;165465;"cluster_1";10.0
1;165519;"cluster_1";6.5
1;165522;"cluster_1";8.0
1;165529;"cluster_1";7.0
1;165568;"cluster_1";4.0
1;165593;"cluster_1";7.0
1;165596;"cluster_1";7.0
1;165600;"cluster_1";9.0
1;165601;"cluster_1";8.0
1;165607;"cluster_1";7.0
1;165626;"cluster_1";8.0
1;165631;"cluster_1";8.0
1;165633;"cluster_1";9.0
1;165685;"cluster_1";7.0
1;165693;"cluster_1";7.5
1;165694;"cluster_1";8.0
1;165702;"cluster_1";6.0
1;165711;"cluster_1";9.0
1;165712;"cluster_1";9.0
1;165723;"cluster_1";9.0
1;165756;"cluster_1";7.0
1;165783;"cluster_1";8.0
1;165785;"cluster_1";8.0
1;165816;"cluster_1";7.5
1;165840;"cluster_1";4.0
1;165841;"cluster_1";9.0
1;165863;"cluster_1";9.0
1;165878;"cluster_1";8.0
1;165884;"cluster_1";8.0
1;165947;"cluster_1";9.5
1;165969;"cluster_1";8.0
1;165988;"cluster_1";6.0
1;166056;"cluster_1";10.0
1;166058;"cluster_1";8.0
1;166211;"cluster_1";8.0
1;166214;"cluster_1";8.0
2;3;"cluster_0";9.0
2;64;"cluster_0";9.0
2;67;"cluster_0";9.5
2;81;"cluster_0";7.5
2;87;"cluster_0";10.0
2;107;"cluster_0";9.5
2;109;"cluster_0";9.2
2;113;"cluster_0";5.0
2;160;"cluster_0";6.666666666666667
2;162;"cluster_0";6.0
2;199;"cluster_0";9.0
2;205;"cluster_0";7.0
2;210;"cluster_0";5.0
2;224;"cluster_0";10.0
2;231;"cluster_0";6.0
2;251;"cluster_0";9.0
2;260;"cluster_0";9.0
2;261;"cluster_0";8.0
2;283;"cluster_0";8.0
2;297;"cluster_0";8.0
2;345;"cluster_0";7.0
2;387;"cluster_0";8.0
2;398;"cluster_0";10.0
2;415;"cluster_0";6.5
2;418;"cluster_0";10.0
2;431;"cluster_0";8.0
2;434;"cluster_0";6.0
2;502;"cluster_0";8.0
2;522;"cluster_0";8.0
2;556;"cluster_0";8.0
2;586;"cluster_0";7.0
2;607;"cluster_0";9.0
2;690;"cluster_0";9.0
2;731;"cluster_0";7.666666666666667
2;739;"cluster_0";10.0
2;856;"cluster_0";10.0
2;963;"cluster_0";9.0
2;1018;"cluster_0";7.5
2;1062;"cluster_0";6.0
2;1094;"cluster_0";4.5
2;1118;"cluster_0";6.0
2;1122;"cluster_0";5.0
2;1154;"cluster_0";8.0
2;1165;"cluster_0";10.0
2;1217;"cluster_0";9.0
2;1246;"cluster_0";9.4
2;1331;"cluster_0";8.0
2;1351;"cluster_0";7.0
2;1382;"cluster_0";10.0
2;1391;"cluster_0";2.0
2;1392;"cluster_0";9.0
2;1403;"cluster_0";10.0
2;1464;"cluster_0";7.0
2;1501;"cluster_0";7.0
2;1531;"cluster_0";4.0
2;1557;"cluster_0";8.0
2;1622;"cluster_0";8.0
2;1698;"cluster_0";9.0
2;1716;"cluster_0";9.0
2;1727;"cluster_0";10.0
2;1731;"cluster_0";7.0
2;1763;"cluster_0";5.0
2;1765;"cluster_0";8.0
2;1779;"cluster_0";9.0
2;1787;"cluster_0";8.0
2;1790;"cluster_0";10.0
2;1797;"cluster_0";5.0
2;1825;"cluster_0";6.0
2;1826;"cluster_0";7.0
2;1875;"cluster_0";10.0
2;1911;"cluster_0";8.0
2;1914;"cluster_0";1.0
2;1980;"cluster_0";7.0
2;1991;"cluster_0";9.333333333333334
2;2097;"cluster_0";5.0
2;2105;"cluster_0";10.0
2;2108;"cluster_0";6.0
2;2168;"cluster_0";8.0
2;2189;"cluster_0";9.0
2;2198;"cluster_0";9.0
2;2247;"cluster_0";7.0
2;2258;"cluster_0";6.0
2;2283;"cluster_0";7.666666666666667
2;2296;"cluster_0";8.0
2;2329;"cluster_0";3.0
2;2340;"cluster_0";10.0
2;2517;"cluster_0";6.666666666666667
2;2574;"cluster_0";5.0
2;2575;"cluster_0";5.0
2;2657;"cluster_0";6.333333333333333
2;2669;"cluster_0";6.0
2;2670;"cluster_0";8.0
2;2694;"cluster_0";1.0
2;2737;"cluster_0";6.0
2;2775;"cluster_0";7.666666666666667
2;2776;"cluster_0";8.0
2;2902;"cluster_0";6.0
2;2911;"cluster_0";9.0
2;2920;"cluster_0";7.0
2;2984;"cluster_0";6.0
2;3027;"cluster_0";10.0
2;3035;"cluster_0";10.0
2;3063;"cluster_0";7.0
2;3129;"cluster_0";10.0
2;3158;"cluster_0";7.0
2;3197;"cluster_0";6.0
2;3205;"cluster_0";8.0
2;3230;"cluster_0";9.0
2;3291;"cluster_0";9.0
2;3315;"cluster_0";9.5
2;3357;"cluster_0";8.0
2;3358;"cluster_0";6.0
2;3364;"cluster_0";3.0
2;3385;"cluster_0";1.0
2;3392;"cluster_0";5.0
2;3402;"cluster_0";8.0
2;3444;"cluster_0";7.0
2;3509;"cluster_0";6.0
2;3696;"cluster_0";4.0
2;3729;"cluster_0";6.0
2;3791;"cluster_0";2.0
2;3792;"cluster_0";6.75
2;3798;"cluster_0";8.333333333333334
2;3811;"cluster_0";6.0
2;3874;"cluster_0";8.0
2;3933;"cluster_0";8.5
2;3989;"cluster_0";5.0
2;4096;"cluster_0";10.0
2;4103;"cluster_0";6.0
2;4193;"cluster_0";8.0
2;4250;"cluster_0";10.0
2;4281;"cluster_0";9.0
2;4283;"cluster_0";5.0
2;4295;"cluster_0";6.0
2;4381;"cluster_0";7.333333333333333
2;4411;"cluster_0";8.0
2;4413;"cluster_0";8.0
2;4491;"cluster_0";8.0
2;4524;"cluster_0";5.0
2;4595;"cluster_0";7.5
2;4666;"cluster_0";10.0
2;4696;"cluster_0";8.5
2;4701;"cluster_0";10.0
2;4703;"cluster_0";7.9
2;4751;"cluster_0";6.0
2;4763;"cluster_0";6.0
2;4774;"cluster_0";7.0
2;4775;"cluster_0";8.0
2;4799;"cluster_0";10.0
2;4825;"cluster_0";4.0
2;4865;"cluster_0";6.5
2;4894;"cluster_0";9.0
2;4909;"cluster_0";5.6
2;4917;"cluster_0";9.333333333333334
2;4927;"cluster_0";8.0
2;4939;"cluster_0";9.0
2;4974;"cluster_0";8.0
2;5039;"cluster_0";10.0
2;5128;"cluster_0";9.5
2;5132;"cluster_0";5.0
2;5210;"cluster_0";9.0
2;5227;"cluster_0";8.0
2;5267;"cluster_0";9.0
2;5271;"cluster_0";8.0
2;5277;"cluster_0";9.0
2;5292;"cluster_0";8.333333333333334
2;5294;"cluster_0";9.0
2;5314;"cluster_0";10.0
2;5367;"cluster_0";9.333333333333334
2;5375;"cluster_0";10.0
2;5403;"cluster_0";9.0
2;5407;"cluster_0";7.5
2;5510;"cluster_0";8.0
2;5577;"cluster_0";10.0
2;5601;"cluster_0";3.0
2;5731;"cluster_0";7.0
2;5747;"cluster_0";10.0
2;5761;"cluster_0";4.0
2;5795;"cluster_0";8.0
2;5808;"cluster_0";6.0
2;5856;"cluster_0";7.666666666666667
2;5951;"cluster_0";6.5
2;5956;"cluster_0";8.0
2;5960;"cluster_0";8.0
2;5964;"cluster_0";9.333333333333334
2;5966;"cluster_0";8.0
2;5972;"cluster_0";7.0
2;5989;"cluster_0";10.0
2;6036;"cluster_0";2.0
2;6037;"cluster_0";8.0
2;6100;"cluster_0";3.0
2;6172;"cluster_0";8.0
2;6179;"cluster_0";10.0
2;6227;"cluster_0";9.0
2;6233;"cluster_0";2.0
2;6240;"cluster_0";1.0
2;6246;"cluster_0";7.666666666666667
2;6306;"cluster_0";9.0
2;6317;"cluster_0";8.5
2;6350;"cluster_0";10.0
2;6352;"cluster_0";7.0
2;6363;"cluster_0";7.333333333333333
2;6365;"cluster_0";5.0
2;6403;"cluster_0";9.0
2;6461;"cluster_0";10.0
2;6506;"cluster_0";6.0
2;6543;"cluster_0";7.0
2;6573;"cluster_0";8.5
2;6574;"cluster_0";7.0
2;6655;"cluster_0";10.0
2;6699;"cluster_0";7.0
2;6755;"cluster_0";8.0
2;6792;"cluster_0";8.0
2;6800;"cluster_0";10.0
2;6859;"cluster_0";10.0
2;6897;"cluster_0";8.0
2;6984;"cluster_0";9.5
2;7018;"cluster_0";9.0
2;7093;"cluster_0";10.0
2;7115;"cluster_0";8.0
2;7150;"cluster_0";10.0
2;7161;"cluster_0";3.0
2;7193;"cluster_0";10.0
2;7204;"cluster_0";6.0
2;7295;"cluster_0";7.0
2;7385;"cluster_0";3.0
2;7427;"cluster_0";9.0
2;7460;"cluster_0";10.0
2;7464;"cluster_0";9.0
2;7482;"cluster_0";10.0
2;7641;"cluster_0";9.0
2;7740;"cluster_0";6.0
2;7781;"cluster_0";4.5
2;7869;"cluster_0";7.333333333333333
2;7941;"cluster_0";10.0
2;7961;"cluster_0";1.0
2;7988;"cluster_0";8.0
2;8020;"cluster_0";5.0
2;8025;"cluster_0";8.0
2;8037;"cluster_0";4.0
2;8059;"cluster_0";7.0
2;8088;"cluster_0";8.0
2;8105;"cluster_0";9.0
2;8173;"cluster_0";6.0
2;8193;"cluster_0";5.0
2;8220;"cluster_0";5.0
2;8284;"cluster_0";7.0
2;8320;"cluster_0";7.0
2;8361;"cluster_0";7.0
2;8367;"cluster_0";2.0
2;8376;"cluster_0";9.0
2;8396;"cluster_0";7.0
2;8402;"cluster_0";10.0
2;8424;"cluster_0";8.0
2;8438;"cluster_0";6.0
2;8440;"cluster_0";7.0
2;8452;"cluster_0";1.0
2;8498;"cluster_0";9.0
2;8566;"cluster_0";8.5
2;8587;"cluster_0";9.666666666666666
2;8589;"cluster_0";10.0
2;8593;"cluster_0";7.0
2;8615;"cluster_0";6.5
2;8630;"cluster_0";6.5
2;8658;"cluster_0";7.0
2;8660;"cluster_0";10.0
2;8672;"cluster_0";8.75
2;8737;"cluster_0";8.0
2;8740;"cluster_0";6.0
2;8765;"cluster_0";9.0
2;8794;"cluster_0";9.666666666666666
2;8802;"cluster_0";10.0
2;8816;"cluster_0";8.0
2;8825;"cluster_0";9.0
2;8829;"cluster_0";6.0
2;8910;"cluster_0";6.0
2;8941;"cluster_0";5.5
2;8953;"cluster_0";3.0
2;9000;"cluster_0";9.0
2;9018;"cluster_0";8.0
2;9030;"cluster_0";7.666666666666667
2;9035;"cluster_0";8.0
2;9133;"cluster_0";10.0
2;9166;"cluster_0";4.0
2;9179;"cluster_0";10.0
2;9188;"cluster_0";5.5
2;9210;"cluster_0";8.555555555555555
2;9227;"cluster_0";7.0
2;9266;"cluster_0";5.0
2;9277;"cluster_0";7.0
2;9311;"cluster_0";7.0
2;9392;"cluster_0";8.5
2;9468;"cluster_0";5.0
2;9543;"cluster_0";9.0
2;9587;"cluster_0";10.0
2;9622;"cluster_0";7.0
2;9662;"cluster_0";7.0
2;9697;"cluster_0";10.0
2;9709;"cluster_0";9.0
2;9727;"cluster_0";8.5
2;9759;"cluster_0";5.0
2;9760;"cluster_0";5.0
2;9763;"cluster_0";8.0
2;9766;"cluster_0";8.0
2;9800;"cluster_0";10.0
2;9818;"cluster_0";8.0
2;9820;"cluster_0";8.5
2;9962;"cluster_0";10.0
2;9974;"cluster_0";8.0
2;9985;"cluster_0";9.0
2;10126;"cluster_0";3.0
2;10128;"cluster_0";8.0
2;10129;"cluster_0";7.0
2;10139;"cluster_0";8.0
2;10147;"cluster_0";7.0
2;10210;"cluster_0";7.0
2;10220;"cluster_0";5.0
2;10225;"cluster_0";3.0
2;10368;"cluster_0";9.0
2;10374;"cluster_0";8.0
2;10418;"cluster_0";7.5
2;10425;"cluster_0";7.5
2;10486;"cluster_0";8.6
2;10500;"cluster_0";8.0
2;10510;"cluster_0";10.0
2;10514;"cluster_0";10.0
2;10591;"cluster_0";3.0
2;10600;"cluster_0";9.0
2;10713;"cluster_0";3.0
2;10732;"cluster_0";8.0
2;10743;"cluster_0";6.75
2;10745;"cluster_0";7.0
2;10767;"cluster_0";8.0
2;10790;"cluster_0";7.5
2;10795;"cluster_0";4.0
2;10796;"cluster_0";8.0
2;10799;"cluster_0";5.0
2;10808;"cluster_0";8.0
2;10822;"cluster_0";8.0
2;10873;"cluster_0";8.0
2;10876;"cluster_0";9.0
2;10882;"cluster_0";6.0
2;11013;"cluster_0";8.0
2;11030;"cluster_0";7.5
2;11034;"cluster_0";8.0
2;11042;"cluster_0";8.0
2;11047;"cluster_0";9.0
2;11048;"cluster_0";9.0
2;11062;"cluster_0";10.0
2;11105;"cluster_0";6.333333333333333
2;11107;"cluster_0";9.0
2;11123;"cluster_0";7.4
2;11158;"cluster_0";8.0
2;11180;"cluster_0";9.0
2;11181;"cluster_0";9.5
2;11219;"cluster_0";7.621621621621622
2;11222;"cluster_0";7.0
2;11271;"cluster_0";10.0
2;11292;"cluster_0";9.25
2;11310;"cluster_0";9.0
2;11346;"cluster_0";8.0
2;11450;"cluster_0";5.0
2;11453;"cluster_0";8.0
2;11472;"cluster_0";6.0
2;11477;"cluster_0";10.0
2;11484;"cluster_0";8.0
2;11541;"cluster_0";8.0
2;11732;"cluster_0";7.0
2;11747;"cluster_0";6.0
2;11766;"cluster_0";7.5
2;11781;"cluster_0";6.0
2;11899;"cluster_0";8.0
2;11900;"cluster_0";9.0
2;11908;"cluster_0";9.333333333333334
2;11912;"cluster_0";8.0
2;11935;"cluster_0";6.888888888888889
2;11948;"cluster_0";7.5
2;12007;"cluster_0";5.666666666666667
2;12016;"cluster_0";8.5
2;12063;"cluster_0";9.0
2;12093;"cluster_0";8.0
2;12227;"cluster_0";9.0
2;12273;"cluster_0";6.0
2;12283;"cluster_0";4.0
2;12307;"cluster_0";8.0
2;12312;"cluster_0";4.0
2;12329;"cluster_0";8.0
